,non-chitinase,Chitinase,Real
4377,0.99739325,0.002606734,0
4378,0.9941603,0.005839765,0
4379,0.99999785,2.11E-06,0
4380,0.99071527,0.009284718,0
4381,0.9716079,0.028392153,0
4382,0.99999833,1.69E-06,0
4383,0.99911743,0.000882604,0
4384,0.9924884,0.007511683,0
4385,0.9986022,0.00139782,0
4386,0.9996873,0.000312744,0
4387,0.99872833,0.001271596,0
4388,0.9999329,6.71E-05,0
4389,0.99429816,0.005701807,0
4390,0.99761355,0.00238652,0
4391,0.9999684,3.16E-05,0
4392,0.99661356,0.00338647,0
4393,0.9997825,0.000217531,0
4394,0.999616,0.000383966,0
4395,0.98392683,0.016073136,0
4396,0.99913293,0.000867073,0
4397,0.99998033,1.96E-05,0
4398,0.99998474,1.52E-05,0
4399,0.9804167,0.019583313,0
4400,0.9996507,0.000349314,0
4401,0.9999747,2.52E-05,0
4402,0.9866181,0.013381929,0
4403,0.999964,3.59E-05,0
4404,0.99910045,0.000899536,0
4405,0.99843115,0.00156878,0
4406,0.99929476,0.00070523,0
4407,0.9999912,8.82E-06,0
4408,0.99597293,0.004027112,0
4409,0.99924064,0.000759435,0
4410,0.99919003,0.000809945,0
4411,0.9997265,0.000273513,0
4412,0.9982988,0.001701241,0
4413,0.99938476,0.000615206,0
4414,0.9737289,0.026271168,0
4415,0.99999094,9.10E-06,0
4416,0.9933357,0.006664213,0
4417,0.99871755,0.001282488,0
4418,0.9960872,0.003912792,0
4419,0.99937314,0.00062686,0
4420,0.99985826,0.000141761,0
4421,0.9990809,0.000919051,0
4422,0.9986337,0.001366246,0
4423,0.99997854,2.14E-05,0
4424,0.9889319,0.011068121,0
4425,0.9623475,0.03765248,0
4426,0.97933507,0.02066494,0
4427,0.99856937,0.001430578,0
4428,0.9978078,0.002192173,0
4429,0.9985202,0.001479821,0
4430,0.9993243,0.000675749,0
4431,0.8802088,0.119791254,0
4432,0.9999639,3.62E-05,0
4433,0.9986958,0.001304274,0
4434,0.9990651,0.000934968,0
4435,0.987954,0.012045974,0
4436,0.99999523,4.81E-06,0
4437,0.99979264,0.000207348,0
4438,0.9880086,0.011991375,0
4439,0.9972307,0.002769286,0
4440,0.99361503,0.006384938,0
4441,0.99633634,0.003663651,0
4442,0.99697626,0.003023717,0
4443,0.99851805,0.001481945,0
4444,0.9991678,0.000832258,0
4445,0.9706716,0.029328423,0
4446,0.9982613,0.001738768,0
4447,0.9950513,0.004948659,0
4448,0.9999933,6.72E-06,0
4449,0.9755882,0.02441173,0
4450,0.99838424,0.00161575,0
4451,0.9964431,0.003556928,0
4452,0.99961287,0.00038715,0
4453,0.9985868,0.001413227,0
4454,0.9827167,0.017283315,0
4455,0.9974899,0.002510065,0
4456,0.97180027,0.0281998,0
4457,0.9771363,0.02286365,0
4458,0.9995735,0.000426495,0
4459,0.9987552,0.001244814,0
4460,0.9984804,0.001519641,0
4461,0.9929471,0.007052911,0
4462,0.98184305,0.018156884,0
4463,0.999979,2.10E-05,0
4464,0.051272485,0.94872755,0
4465,0.9988059,0.001194127,0
4466,0.99980825,0.000191799,0
4467,0.9858436,0.014156399,0
4468,0.99673563,0.003264353,0
4469,0.9992962,0.000703822,0
4470,0.9981217,0.001878291,0
4471,0.9999893,1.07E-05,0
4472,0.99678195,0.003218083,0
4473,0.99908125,0.000918689,0
4474,0.99792624,0.002073696,0
4475,0.9932706,0.006729411,0
4476,0.974078,0.02592201,0
4477,0.9989091,0.001090852,0
4478,0.99675375,0.003246205,0
4479,0.9969253,0.003074703,0
4480,0.9969409,0.003059013,0
4481,0.999967,3.31E-05,0
4482,0.99999726,2.73E-06,0
4483,0.9969909,0.003009009,0
4484,0.9979892,0.002010856,0
4485,0.9997248,0.000275146,0
4486,0.98962015,0.010379915,0
4487,0.999388,0.000611947,0
4488,0.997088,0.002911993,0
4489,0.99976367,0.000236389,0
4490,0.9964072,0.003592814,0
4491,0.9994373,0.000562726,0
4492,0.99729747,0.002702568,0
4493,0.99655664,0.00344336,0
4494,0.99696165,0.003038321,0
4495,0.99924123,0.000758832,0
4496,0.99949896,0.000500995,0
4497,0.99966073,0.000339297,0
4498,0.9922795,0.007720432,0
4499,0.9980141,0.001985857,0
4500,0.99854916,0.001450756,0
4501,0.8720248,0.12797527,0
4502,0.99953747,0.000462559,0
4503,0.9994419,0.000558105,0
4504,0.9988689,0.001131099,0
4505,0.9999832,1.67E-05,0
4506,0.9985979,0.001402068,0
4507,0.99802125,0.00197874,0
4508,0.9993243,0.00067565,0
4509,0.9994017,0.000598365,0
4510,0.9999945,5.52E-06,0
4511,0.9966978,0.003302281,0
4512,0.998464,0.001536015,0
4513,0.9989706,0.001029384,0
4514,0.93833596,0.061664097,0
4515,0.9996124,0.000387617,0
4516,0.9791668,0.020833215,0
4517,0.99992275,7.73E-05,0
4518,0.9999776,2.24E-05,0
4519,0.9945663,0.005433618,0
4520,0.99940705,0.00059296,0
4521,0.99990726,9.28E-05,0
4522,0.9887737,0.011226318,0
4523,0.9997764,0.00022359,0
4524,0.99291575,0.007084229,0
4525,0.9999802,1.98E-05,0
4526,0.99999774,2.30E-06,0
4527,0.99933547,0.000664457,0
4528,0.99633044,0.003669628,0
4529,0.99851626,0.001483727,0
4530,0.9999336,6.64E-05,0
4531,0.99936277,0.000637284,0
4532,0.98768777,0.012312187,0
4533,0.9999962,3.80E-06,0
4534,0.99985313,0.000146829,0
4535,0.9952152,0.004784857,0
4536,0.99999666,3.34E-06,0
4537,0.99470735,0.005292684,0
4538,0.993475,0.006525025,0
4539,0.99923825,0.000761746,0
4540,0.99997985,2.01E-05,0
4541,0.9975541,0.002445868,0
4542,0.996657,0.003343012,0
4543,0.9979792,0.002020738,0
4544,0.99512863,0.004871343,0
4545,0.9969752,0.003024818,0
4546,0.99934906,0.000650918,0
4547,0.99771273,0.002287275,0
4548,0.9999654,3.46E-05,0
4549,0.96281207,0.03718792,0
4550,0.9999503,4.97E-05,0
4551,0.99973613,0.000263855,0
4552,0.99915826,0.000841716,0
4553,0.9953246,0.004675385,0
4554,0.9989636,0.001036389,0
4555,0.99937975,0.000620255,0
4556,0.84435976,0.15564017,0
4557,0.99994767,5.24E-05,0
4558,0.99808645,0.001913619,0
4559,0.9945193,0.005480777,0
4560,0.70916486,0.29083514,0
4561,0.9992812,0.000718737,0
4562,0.99999,9.96E-06,0
4563,0.99950075,0.000499245,0
4564,0.9791853,0.020814747,0
4565,0.9999924,7.59E-06,0
4566,0.99995244,4.76E-05,0
4567,0.9998814,0.000118568,0
4568,0.9984634,0.001536578,0
4569,0.9999968,3.19E-06,0
4570,0.99884206,0.001158016,0
4571,0.99999404,6.00E-06,0
4572,0.99711084,0.002889189,0
4573,0.9987613,0.001238663,0
4574,0.999821,0.000179005,0
4575,0.9998272,0.000172881,0
4576,0.994609,0.005391018,0
4577,0.99986374,0.000136186,0
4578,0.9965971,0.003402939,0
4579,0.99718386,0.002816098,0
4580,0.9974865,0.002513535,0
4581,0.9999615,3.84E-05,0
4582,0.999944,5.61E-05,0
4583,0.9948515,0.005148452,0
4584,0.998447,0.001553057,0
4585,0.9984982,0.00150184,0
4586,0.9954792,0.004520726,0
4587,0.9977424,0.002257545,0
4588,0.9999862,1.38E-05,0
4589,0.99996054,3.95E-05,0
4590,0.99452907,0.005470982,0
4591,0.98039013,0.019609924,0
4592,0.99961865,0.000381361,0
4593,0.999479,0.000521025,0
4594,0.9941671,0.005832869,0
4595,0.9998939,0.000106124,0
4596,0.99885106,0.001148919,0
4597,0.97417665,0.02582328,0
4598,0.99753916,0.002460813,0
4599,0.9900968,0.009903253,0
4600,0.9990232,0.000976744,0
4601,0.9944817,0.005518292,0
4602,0.99914,0.000859926,0
4603,0.99953985,0.000460198,0
4604,0.9999075,9.25E-05,0
4605,0.9995741,0.000425824,0
4606,0.9852712,0.014728801,0
4607,0.9922854,0.007714619,0
4608,0.99322575,0.006774296,0
4609,0.9660312,0.033968814,0
4610,0.99992573,7.43E-05,0
4611,0.99562186,0.004378107,0
4612,0.9992483,0.000751699,0
4613,0.99875855,0.001241447,0
4614,0.99997544,2.46E-05,0
4615,0.9985299,0.001470027,0
4616,0.97706693,0.022933139,0
4617,0.9994443,0.00055566,0
4618,0.9999461,5.39E-05,0
4619,0.99995637,4.36E-05,0
4620,0.99619627,0.003803761,0
4621,0.9999963,3.72E-06,0
4622,0.9978618,0.00213815,0
4623,0.9812692,0.018730877,0
4624,0.99999154,8.44E-06,0
4625,0.99994063,5.94E-05,0
4626,0.99854916,0.001450756,0
4627,0.99998176,1.82E-05,0
4628,0.9993067,0.000693294,0
4629,0.9999311,6.89E-05,0
4630,0.99989176,0.000108271,0
4631,0.9617526,0.038247403,0
4632,0.9991374,0.000862572,0
4633,0.99874413,0.001255794,0
4634,0.9959823,0.004017728,0
4635,0.9971378,0.00286222,0
4636,0.99904114,0.000958775,0
4637,0.99756444,0.002435612,0
4638,0.9999212,7.88E-05,0
4639,0.9994234,0.000576689,0
4640,0.99978966,0.000210321,0
4641,0.9992893,0.000710665,0
4642,0.9970188,0.002981189,0
4643,0.95934033,0.040659733,0
4644,0.9923873,0.007612776,0
4645,0.99842036,0.001579658,0
4646,0.99923325,0.000766769,0
4647,0.99967027,0.000329774,0
4648,0.9985588,0.001441216,0
4649,0.9988148,0.00118518,0
4650,0.9995596,0.000440357,0
4651,0.99663514,0.003364903,0
4652,0.9409568,0.05904327,0
4653,0.9889387,0.01106128,0
4654,0.99994004,6.00E-05,0
4655,0.99895525,0.001044785,0
4656,0.99443465,0.005565426,0
4657,0.9992078,0.000792291,0
4658,0.9970553,0.002944688,0
4659,0.9770567,0.022943284,0
4660,0.9982014,0.001798651,0
4661,0.9969669,0.003033072,0
4662,0.7165588,0.2834412,0
4663,0.99333996,0.006660007,0
4664,0.99950325,0.00049678,0
4665,0.99877113,0.001228792,0
4666,0.9996829,0.000317075,0
4667,0.99959165,0.000408321,0
4668,0.99943,0.000569979,0
4669,0.91423213,0.085767925,0
4670,0.9984523,0.001547651,0
4671,0.99992394,7.60E-05,0
4672,0.9999621,3.79E-05,0
4673,0.9987839,0.00121614,0
4674,0.9961359,0.003864101,0
4675,0.9989675,0.001032486,0
4676,0.9913503,0.008649729,0
4677,0.9990238,0.000976196,0
4678,0.9985838,0.001416217,0
4679,0.99915504,0.000844898,0
4680,0.9983626,0.001637432,0
4681,0.9981383,0.001861633,0
4682,0.99685836,0.003141664,0
4683,0.99741757,0.002582409,0
4684,0.99923205,0.000767996,0
4685,0.99998486,1.51E-05,0
4686,0.9975376,0.002462425,0
4687,0.9969085,0.003091523,0
4688,0.9990695,0.000930573,0
4689,0.9953074,0.004692549,0
4690,0.9933327,0.006667349,0
4691,0.99999297,7.02E-06,0
4692,0.997097,0.002902974,0
4693,0.9948597,0.005140319,0
4694,0.99996865,3.13E-05,0
4695,0.9987747,0.001225223,0
4696,0.9986646,0.001335428,0
4697,0.9871092,0.012890751,0
4698,0.992274,0.007725962,0
4699,0.9999535,4.65E-05,0
4700,0.99558085,0.004419094,0
4701,0.9992262,0.000773776,0
4702,0.9928812,0.007118752,0
4703,0.9999943,5.66E-06,0
4704,0.98494023,0.015059815,0
4705,0.99823064,0.001769349,0
4706,0.99962544,0.000374557,0
4707,0.9915399,0.008460144,0
4708,0.99982125,0.000178742,0
4709,0.95230836,0.047691632,0
4710,0.8584955,0.14150457,0
4711,0.9992669,0.000733107,0
4712,0.99872726,0.001272668,0
4713,0.99996686,3.31E-05,0
4714,0.99269956,0.007300421,0
4715,0.9948462,0.005153752,0
4716,0.9868563,0.013143703,0
4717,0.99827445,0.001725516,0
4718,0.9999844,1.56E-05,0
4719,0.999969,3.10E-05,0
4720,0.99755496,0.002445112,0
4721,0.9996979,0.000302125,0
4722,0.99999774,2.25E-06,0
4723,0.99985373,0.00014629,0
4724,0.91074854,0.08925148,0
4725,0.9999279,7.21E-05,0
4726,0.99322,0.006780029,0
4727,0.99985516,0.000144807,0
4728,0.9252279,0.07477214,0
4729,0.99900585,0.00099416,0
4730,0.9967115,0.003288521,0
4731,0.99857676,0.001423234,0
4732,0.9996705,0.000329491,0
4733,0.9973584,0.002641653,0
4734,0.9961577,0.003842316,0
4735,0.99308926,0.00691076,0
4736,0.99899393,0.001006009,0
4737,0.9999969,3.15E-06,0
4738,0.99653494,0.003465093,0
4739,0.99803764,0.001962368,0
4740,0.9999875,1.25E-05,0
4741,0.9999908,9.21E-06,0
4742,0.9998241,0.000175874,0
4743,0.99986386,0.000136172,0
4744,0.9456286,0.05437136,0
4745,0.99999666,3.36E-06,0
4746,0.9999889,1.11E-05,0
4747,0.9992823,0.000717745,0
4748,0.9999831,1.69E-05,0
4749,0.9628092,0.037190843,0
4750,0.97810566,0.021894295,0
4751,0.9999981,1.87E-06,0
4752,0.96413314,0.035866894,0
4753,0.99998343,1.66E-05,0
4754,0.9538593,0.046140667,0
4755,0.9639817,0.036018338,0
4756,0.9999943,5.78E-06,0
4757,0.99867237,0.001327715,0
4758,0.99999774,2.30E-06,0
4759,0.9982913,0.001708734,0
4760,0.9798298,0.020170255,0
4761,0.9994905,0.000509523,0
4762,0.9955499,0.004450124,0
4763,0.98866534,0.011334618,0
4764,0.99925035,0.00074966,0
4765,0.99967015,0.000329881,0
4766,0.9908997,0.009100328,0
4767,0.99301517,0.006984772,0
4768,0.9998971,0.000102871,0
4769,0.9999964,3.62E-06,0
4770,0.99985695,0.000143077,0
4771,0.99969137,0.000308682,0
4772,0.99992883,7.11E-05,0
4773,0.998664,0.001335927,0
4774,0.999146,0.000853971,0
4775,0.99967074,0.00032929,0
4776,0.9866767,0.013323325,0
4777,0.99735284,0.002647228,0
4778,0.9999962,3.83E-06,0
4779,0.99283993,0.007160008,0
4780,0.9980793,0.00192067,0
4781,0.9954072,0.004592761,0
4782,0.9999721,2.79E-05,0
4783,0.99826425,0.001735748,0
4784,0.99395317,0.006046812,0
4785,0.99998903,1.10E-05,0
4786,0.99946827,0.000531744,0
4787,0.99994254,5.75E-05,0
4788,0.9978065,0.002193538,0
4789,0.9999491,5.10E-05,0
4790,0.99845576,0.001544261,0
4791,0.9655308,0.03446916,0
4792,0.9932591,0.006741011,0
4793,0.99883085,0.001169175,0
4794,0.99607724,0.003922719,0
4795,0.9953967,0.004603324,0
4796,0.9894644,0.010535547,0
4797,0.99982566,0.000174357,0
4798,0.9968407,0.003159263,0
4799,0.95203114,0.0479689,0
4800,0.9995345,0.000465479,0
4801,0.9999957,4.27E-06,0
4802,0.9820343,0.017965654,0
4803,0.99121535,0.008784596,0
4804,0.99978703,0.000213026,0
4805,0.99994504,5.50E-05,0
4806,0.99897975,0.001020173,0
4807,0.9996178,0.000382205,0
4808,0.99769694,0.002303093,0
4809,0.99784017,0.00215986,0
4810,0.99999714,2.83E-06,0
4811,0.99989414,0.000105795,0
4812,0.99669576,0.003304264,0
4813,0.9952739,0.004726114,0
4814,0.97727853,0.022721495,0
4815,0.999678,0.000321983,0
4816,0.9996836,0.000316377,0
4817,0.9998785,0.000121472,0
4818,0.9523783,0.047621753,0
4819,0.9997112,0.000288785,0
4820,0.9929597,0.007040272,0
4821,0.99938464,0.000615339,0
4822,0.9999845,1.55E-05,0
4823,0.9999933,6.73E-06,0
4824,0.9962863,0.003713708,0
4825,0.9999949,5.09E-06,0
4826,0.9838485,0.01615157,0
4827,0.999897,0.00010295,0
4828,0.99983203,0.000167942,0
4829,0.9985252,0.001474836,0
4830,0.999997,2.98E-06,0
4831,0.9983197,0.001680239,0
4832,0.9941089,0.00589106,0
4833,0.999936,6.41E-05,0
4834,0.99593276,0.004067304,0
4835,0.9378501,0.062149882,0
4836,0.99982136,0.00017868,0
4837,0.9999944,5.58E-06,0
4838,0.94099057,0.059009485,0
4839,0.9942821,0.005717894,0
4840,0.999288,0.000711988,0
4841,0.99996483,3.52E-05,0
4842,0.999998,2.00E-06,0
4843,0.9998646,0.000135441,0
4844,0.999419,0.000581097,0
4845,0.99997926,2.08E-05,0
4846,0.998248,0.001752026,0
4847,0.99997663,2.33E-05,0
4848,0.99988854,0.000111493,0
4849,0.99948704,0.000512963,0
4850,0.9998319,0.000168023,0
4851,0.9967525,0.003247585,0
4852,0.9993476,0.000652398,0
4853,0.98357624,0.016423732,0
4854,0.9997002,0.000299845,0
4855,0.9993967,0.00060337,0
4856,0.9951351,0.004864836,0
4857,0.9648747,0.035125267,0
4858,0.9986105,0.001389468,0
4859,0.9948933,0.005106655,0
4860,0.99921536,0.000784605,0
4861,0.99715674,0.002843206,0
4862,0.9995943,0.000405711,0
4863,0.99458015,0.005419839,0
4864,0.9995679,0.000432103,0
4865,0.9892792,0.01072078,0
4866,0.99568886,0.004311133,0
4867,0.99977237,0.000227581,0
4868,0.99998033,1.96E-05,0
4869,0.9999927,7.30E-06,0
4870,0.99942905,0.000570884,0
4871,0.99959546,0.000404565,0
4872,0.9928678,0.007132205,0
4873,0.99662244,0.003377556,0
4874,0.9999974,2.59E-06,0
4875,0.9984231,0.001576867,0
4876,0.995169,0.004831017,0
4877,0.9998913,0.000108705,0
4878,0.99455714,0.005442818,0
4879,0.99999785,2.16E-06,0
4880,0.98687,0.013129992,0
4881,0.95356905,0.046430897,0
4882,0.9994791,0.000520952,0
4883,0.99607086,0.003929141,0
4884,0.99999225,7.77E-06,0
4885,0.99987483,0.000125164,0
4886,0.9995049,0.000495104,0
4887,0.99747735,0.002522655,0
4888,0.99931633,0.000683633,0
4889,0.99684095,0.003159069,0
4890,0.99953413,0.000465875,0
4891,0.99983335,0.0001666,0
4892,0.9979976,0.002002443,0
4893,0.9968136,0.003186384,0
4894,0.99999714,2.87E-06,0
4895,0.89263916,0.107360795,0
4896,0.9980312,0.001968785,0
4897,0.99778086,0.002219098,0
4898,0.9976463,0.00235376,0
4899,0.99998057,1.95E-05,0
4900,0.99999726,2.75E-06,0
4901,0.9999676,3.24E-05,0
4902,0.9903914,0.009608681,0
4903,0.9997149,0.000285106,0
4904,0.99998105,1.89E-05,0
4905,0.99968016,0.000319814,0
4906,0.99998355,1.65E-05,0
4907,0.9999933,6.71E-06,0
4908,0.99907994,0.000919985,0
4909,0.99981195,0.000188049,0
4910,0.9986237,0.001376234,0
4911,0.9956714,0.00432857,0
4912,0.99998796,1.21E-05,0
4913,0.9998512,0.000148808,0
4914,0.9961592,0.003840719,0
4915,0.99999475,5.26E-06,0
4916,0.9995105,0.000489512,0
4917,0.74023175,0.25976828,0
4918,0.999982,1.81E-05,0
4919,0.996309,0.003691003,0
4920,0.99867153,0.001328535,0
4921,0.9992908,0.000709188,0
4922,0.9867137,0.013286291,0
4923,0.9953955,0.004604508,0
4924,0.99888796,0.001112053,0
4925,0.99999666,3.35E-06,0
4926,0.99235183,0.007648146,0
4927,0.9868774,0.013122561,0
4928,0.99985886,0.000141146,0
4929,0.9991935,0.000806522,0
4930,0.9976035,0.002396587,0
4931,0.99949086,0.00050908,0
4932,0.999772,0.000227995,0
4933,0.9998317,0.000168314,0
4934,0.9970607,0.002939205,0
4935,0.9992436,0.000756434,0
4936,0.9984145,0.001585465,0
4937,0.999798,0.000202071,0
4938,0.9994885,0.00051151,0
4939,0.99958736,0.000412658,0
4940,0.9989126,0.001087401,0
4941,0.9900789,0.009921072,0
4942,0.9996588,0.000341193,0
4943,0.99652916,0.003470794,0
4944,0.99457425,0.005425801,0
4945,0.9985312,0.001468713,0
4946,0.9923878,0.007612196,0
4947,0.99840564,0.001594336,0
4948,0.9999906,9.36E-06,0
4949,0.99999535,4.71E-06,0
4950,0.9899305,0.010069485,0
4951,0.9993017,0.000698306,0
4952,0.9996455,0.000354579,0
4953,0.9514395,0.04856049,0
4954,0.99789727,0.002102757,0
4955,0.9988136,0.001186364,0
4956,0.9976787,0.002321331,0
4957,0.9957377,0.00426229,0
4958,0.99983704,0.00016291,0
4959,0.99868304,0.001316934,0
4960,0.9927699,0.007230128,0
4961,0.9999808,1.92E-05,0
4962,0.9930402,0.006959717,0
4963,0.99964833,0.000351658,0
4964,0.9972692,0.00273081,0
4965,0.9931854,0.006814573,0
4966,0.9924826,0.007517405,0
4967,0.9951814,0.004818585,0
4968,0.969586,0.030414034,0
4969,0.99634403,0.003655973,0
4970,0.9965868,0.00341318,0
4971,0.9996879,0.000312131,0
4972,0.9989071,0.001092915,0
4973,0.99932873,0.000671336,0
4974,0.9964909,0.003509045,0
4975,0.999982,1.80E-05,0
4976,0.98760253,0.012397474,0
4977,0.9998337,0.000166313,0
4978,0.9988458,0.001154151,0
4979,0.99914,0.000859926,0
4980,0.99625176,0.003748306,0
4981,0.99996924,3.08E-05,0
4982,0.99775785,0.002242158,0
4983,0.98947877,0.010521229,0
4984,0.9923921,0.007607965,0
4985,0.998063,0.001936992,0
4986,0.99998474,1.53E-05,0
4987,0.97150356,0.028496431,0
4988,0.99983907,0.000160889,0
4989,0.9977124,0.002287615,0
4990,0.98366874,0.016331248,0
4991,0.99945325,0.000546757,0
4992,0.9851242,0.014875853,0
4993,0.99855953,0.001440457,0
4994,0.9998276,0.000172377,0
4995,0.99997485,2.52E-05,0
4996,0.9999927,7.31E-06,0
4997,0.9922173,0.007782709,0
4998,0.99997807,2.19E-05,0
4999,0.9999274,7.26E-05,0
5000,0.99243563,0.007564314,0
5001,0.9978719,0.002128122,0
5002,0.9999963,3.70E-06,0
5003,0.99914813,0.000851825,0
5004,0.99976224,0.000237752,0
5005,0.99451137,0.005488656,0
5006,0.9977223,0.002277665,0
5007,0.9993259,0.000674171,0
5008,0.99631846,0.003681488,0
5009,0.9999919,8.15E-06,0
5010,0.9847388,0.015261128,0
5011,0.99974436,0.000255663,0
5012,0.99484974,0.005150282,0
5013,0.99998415,1.59E-05,0
5014,0.99940324,0.000596705,0
5015,0.9935998,0.006400202,0
5016,0.99921286,0.000787143,0
5017,0.9941605,0.005839498,0
5018,0.9972373,0.002762695,0
5019,0.99913496,0.000865113,0
5020,0.9895991,0.010400847,0
5021,0.99605334,0.003946683,0
5022,0.9999895,1.05E-05,0
5023,0.99842775,0.001572293,0
5024,0.9983419,0.001658011,0
5025,0.9992962,0.000703822,0
5026,0.99988616,0.000113862,0
5027,0.99933785,0.000662124,0
5028,0.99986386,0.000136106,0
5029,0.982834,0.017166005,0
5030,0.9865052,0.013494843,0
5031,0.9995819,0.00041817,0
5032,0.9978509,0.002149095,0
5033,0.99383754,0.006162494,0
5034,0.9814099,0.018590095,0
5035,0.9999641,3.58E-05,0
5036,0.9995813,0.00041878,0
5037,0.9895327,0.010467337,0
5038,0.999895,0.000105067,0
5039,0.9999981,1.95E-06,0
5040,0.9987627,0.00123729,0
5041,0.9999722,2.77E-05,0
5042,0.9991033,0.000896724,0
5043,0.99907565,0.000924323,0
5044,0.9999914,8.55E-06,0
5045,0.9997954,0.000204623,0
5046,0.9993017,0.00069831,0
5047,0.9942953,0.005704635,0
5048,0.9874534,0.012546599,0
5049,0.12774183,0.8722582,0
5050,0.9991786,0.000821362,0
5051,0.9883045,0.011695512,0
5052,0.9983676,0.001632416,0
5053,0.999969,3.10E-05,0
5054,0.9993285,0.000671516,0
5055,0.999403,0.000596975,0
5056,0.99999654,3.43E-06,0
5057,0.9998394,0.000160526,0
5058,0.9999927,7.29E-06,0
5059,0.9955611,0.00443888,0
5060,0.9855994,0.014400645,0
5061,0.99999654,3.43E-06,0
5062,0.9958864,0.004113563,0
5063,0.99861956,0.001380467,0
5064,0.61647683,0.38352317,0
5065,0.99961495,0.000385049,0
5066,0.9999701,2.99E-05,0
5067,0.999382,0.000617968,0
5068,0.9977616,0.002238421,0
5069,0.99827003,0.001729889,0
5070,0.9999527,4.73E-05,0
5071,0.99509746,0.004902522,0
5072,0.99982846,0.000171488,0
5073,0.9760173,0.023982685,0
5074,0.9998739,0.000126093,0
5075,0.9897793,0.010220668,0
5076,0.991117,0.008882989,0
5077,0.9956833,0.004316632,0
5078,0.994241,0.005759073,0
5079,0.9994822,0.000517769,0
5080,0.99705976,0.002940164,0
5081,0.9986677,0.001332269,0
